,Mean,Variance,Standard Deviation,Entropy,Skewness,Kurtosis,Contrast,Energy,ASM,Homogeneity,Dissimilarity,Correlation,Coarseness,PSNR,SSIM,MSE,DC,Target
10,-0.6765684191361913,-0.7972852072148331,-1.080120831645765,0.6264263741705147,1.1537954609678691,0.3344683245348035,-0.718682518761036,0.6080584665496732,0.6362988710290476,0.6381553071224578,-0.7513866531887595,-1.54976263788552,-2.6828566001101033e-168,-0.354949810565713,0.4208908707742847,-0.2935130380625137,-1.1251306695138734,1
11,0.1232748895279761,0.4564056550780376,0.7386584165478903,0.0557010658196831,-0.5280633745621424,-0.24103105182321,-0.2993356309751108,0.0748700983056586,0.0450388635100068,0.0695356981974278,-0.2749585161562638,0.9156051902896613,-2.6828566001101033e-168,0.1276011866771954,0.7009602466810696,-0.6634328923513461,1.765295094973542,1
12,-0.2959891632149533,-0.1576280198048765,0.1273054950674731,0.3687905438957073,-0.3982162457601713,-0.2276926428347102,-0.4652579548979671,0.3688249829623631,0.3684545497359567,0.3651456021706702,-0.4850886235381998,0.8075432330185564,-2.6828566001101033e-168,-0.2877645842795247,0.4259652814071942,-0.3845076936821682,0.6767140497262887,1
13,-0.2009916230275152,-0.2094857061283796,0.0647145436372014,0.1784670020572819,-0.4844535618942983,-0.2369805376776883,-0.320347845933413,0.1905610579082523,0.171575338105389,0.1877539965483813,-0.2059923012284005,0.6572912420379468,-2.6828566001101033e-168,0.1816599014602419,0.6794018969072566,-0.679380409315614,1.7080646288045,1
14,2.3859656680632524,1.26859687128486,1.35209687006099,-3.1695084268334295,-0.7206781195684099,-0.2515948375147188,0.407823654585768,-3.213299811515984,-3.1447417399937505,-3.4357216955616474,2.018231909062264,0.8395100252552813,-2.6828566001101033e-168,1.991534166698551,-3.307977421239497,3.487924660935659,-1.2840838911315515,0
15,-0.6785734560651495,-0.8090720933555309,-1.139276890047076,0.6243735073188696,1.0732900157067613,0.2941427751065779,-0.7878118592761361,0.6061616305179112,0.6341588291126103,0.6320252674326001,-0.7567015587781448,-1.4272674275741424,-2.6828566001101033e-168,3.280043984787155,0.7700165102518391,-0.6950152298688198,-0.934822105506058,1
16,-0.57670225831625,-0.652160205346406,-0.6398014353956637,0.5412429715855432,-0.0971531696538118,-0.1766466311921607,-0.423157674977735,0.529217602359784,0.547569698275199,0.5536625797842067,-0.5196992887362768,-0.2745111756433273,-2.6828566001101033e-168,2.8712638875433845,0.5726697577946901,-0.5092735616967439,0.0936025859340522,1
17,-0.0805309063470232,0.0119599842825367,0.3169304492020834,0.1275037557268035,-0.5092021384980604,-0.2395358328417018,-0.2949182502406136,0.1426038960114869,0.1190043879611837,0.1203404444247078,-0.1905578153968258,0.7766333127467056,-2.6828566001101033e-168,3.2149022393568516,0.6875177763428536,-0.6790677129045501,1.7349952424141617,1
18,0.0449648569561227,0.1005942830067468,0.4085214957053317,-0.0378828270467818,-0.54311062602883,-0.2422396107869779,-0.1990733918781973,-0.0137122710801369,-0.0511902893937983,-0.0197814377838912,-0.0309405707364071,0.7610891285023234,-2.6828566001101033e-168,2.8625580539369273,0.4292239869191213,-0.5020815442422687,1.258720671536676,1
19,-0.5276699915989997,-0.6099693994895911,-0.549653478219582,0.488393343288421,-0.2441846377742524,-0.204794946221049,-0.6091326231153313,0.4801769413816905,0.492606153168297,0.4791302548331048,-0.5599650134814596,0.4097796956185743,-2.6828566001101033e-168,-0.3715364671657135,0.3104846819029637,-0.2678719323552576,-0.0527192960340762,1
20,-0.4896403320083777,-0.556593284821455,-0.4466922295115306,0.4630306959921172,-0.2971447342845058,-0.2135159734750641,-0.7145747118785523,0.4566063120180387,0.4662509632032551,0.4669479876664419,-0.6364571347238924,0.7469738236793785,-2.6828566001101033e-168,-0.3715364671657135,0.3085578726240528,-0.2678719323552576,0.1020869270404926,1
21,-0.4924299486051891,-0.5939658917849283,-0.517639789179955,0.4339136094780206,-0.3228857862254665,-0.2172239475958178,-0.6118305901048144,0.4295164878948012,0.4360106926805433,0.4364070733016729,-0.5272677142955615,0.4650700221372151,-2.6828566001101033e-168,-0.1927729495211532,0.5057754360348493,-0.4839451524005517,0.6644058886684453,1
22,1.3147502532052937,0.1958787199751741,0.5022970915259928,-2.7078123557598683,-0.7166994654876842,-0.2515984454569261,-0.2733618556051255,-2.7089384468242943,-2.7064832278125524,-2.042819417703366,0.5865664202607311,0.835351937571807,-2.6828566001101033e-168,-1.0007118857174058,-2.726211611244,2.951337619549661,-1.2840838911315515,0
23,-0.694835652817016,-0.8364985129803746,-1.3538448191589962,0.6387434944038936,4.120004564170235,3.4698767561329986,-0.9217413572504756,0.619437613035546,0.6491425016899929,0.6519695874844031,-0.8436108949757728,-1.726184658195151,-2.6828566001101033e-168,-0.4256651370715514,0.3198695124727463,-0.1740630090360279,-1.2631910324307645,1
24,1.776442366707112,1.1533479376850977,1.2733494841664348,-2.462862139052819,-0.6905483520660755,-0.2505179760684363,1.8677518912606927,-2.445143495218986,-2.4698998120894577,-2.63501529790791,3.1658688431670448,0.4368920450140064,-2.6828566001101033e-168,-0.8687493706455032,-2.309356821864779,1.6714712090642958,0.0170552347162474,1
25,0.0305465545078306,0.1519576336160205,0.4596315342701744,0.0244618593128988,-0.5306076027377928,-0.2411775427450163,-0.1688454014791923,0.0453395343646118,0.0128957471977922,-0.0005608593960924,-0.0622347348467075,0.7667312167222715,-2.6828566001101033e-168,-0.0133530610871592,0.5949104000811802,-0.6062094491266143,1.6506885936297342,1
26,-0.6556330862481892,-0.7620998552520556,-0.9400707810814284,0.6126498758070641,0.512868284980864,0.0124588873785905,-0.7474384899036021,0.5953247804706856,0.6219375284060781,0.6286256806901518,-0.7530023844879328,-0.1510958129628037,-2.6828566001101033e-168,-0.3048066258154558,0.4784796604062217,-0.3632443377298086,-0.9009472165992378,1
27,-0.6200681163212272,-0.759939194408693,-0.9326131977810214,0.5459197826705764,-0.0781137894681218,-0.1721186835153896,-0.7274815601701824,0.5335526497831671,0.5524367175372282,0.5593450750464096,-0.6442806757514675,-0.2438737527819764,-2.6828566001101033e-168,0.1714149341546201,0.77029034891945,-0.676566141616037,-1.2840838911315515,0
28,-0.6880333206799049,-0.8285235328243435,-1.268981797621839,0.6308244188585612,1.5196288375570388,0.5751895070546201,-0.8875008134619139,0.6121222954584785,0.6408846303672193,0.6411336000215868,-0.8124868078443327,-1.3182107894998798,-2.6828566001101033e-168,-0.0077232959991436,0.6978349813964616,-0.6090237168261913,-0.959045810688154,1
29,1.8929986768250215,1.1766364115508667,1.2894418298093766,-2.44454395536493,-0.7064775198539274,-0.2513028449647499,1.828515830954175,-2.42573860292131,-2.4522969553116742,-2.2556600691437403,2.5751914955851243,0.455400084707017,-2.6828566001101033e-168,-0.9259618576561844,-2.612325522979328,2.160841092379614,-0.6313955265952615,1
30,-0.1134224937020409,-0.0817783551506539,0.2147238734160447,0.0984694152710432,-0.5016926270258125,-0.2384438940768224,-0.1250839182818461,0.1152386876906239,0.0890813573067787,0.0804481809220383,0.012769212830697,0.6103473325714308,-2.6828566001101033e-168,-0.2754175847754889,0.3589835064487024,-0.3992044250021805,1.1661218664872952,1
31,0.0133756190160937,0.0994436951257605,0.407360828607354,0.0181586104294507,-0.5305245652015638,-0.2411603915547715,-0.23990538917964,0.0393776140909328,0.0064140670859249,0.0289130361553377,-0.0890218590172095,0.7832880107141379,-2.6828566001101033e-168,-0.2357568940127407,0.4546310715226,-0.4426692261400898,1.2966958232925263,1
32,-0.3395874892696647,-0.2926803117342184,-0.0413319226800398,0.372280681878348,-0.3972226352153866,-0.2276210094313171,-0.5020540264250145,0.3720794123393634,0.3720702867844211,0.4015568025496602,-0.5189339423314053,0.7515736534465638,-2.6828566001101033e-168,-0.3574328184079726,0.3710552586345682,-0.289760681129745,0.4856342686682128,1
33,-0.4090584525868485,-0.3704305071961573,-0.1479841880938654,0.4359430608606116,-0.3351406928922135,-0.2192580615932701,-0.5775971021305434,0.4314084852336587,0.4381209902338637,0.4282127888225673,-0.5537997229977727,0.7651221143442691,-2.6828566001101033e-168,-0.3309952257868059,0.3880867387360328,-0.3282223396906301,0.329965531464411,1
34,-0.6936046288263775,-0.8387364638855762,-1.389661816445087,0.6308245881723551,1.7615914983369974,0.7707988155155773,-0.9256176452265392,0.6121223888047304,0.6408847357160044,0.6426793641504407,-0.8246898310775612,-3.379906246425841,-2.6828566001101033e-168,0.2528295121383521,0.8048215914300966,-0.6965787119241411,-0.9275760103685996,1
35,-0.5691338382879692,-0.6187529150379867,-0.5676956108354823,0.5429930861650034,-0.0696915691488884,-0.169085787477115,-0.3627382962163585,0.5308412539216276,0.5493924349803953,0.5334655116774262,-0.4615754812107595,-0.1984363589692274,-2.6828566001101033e-168,-0.3869119436410755,0.3109408755389944,-0.2428562194701293,-0.4438929472936797,1
36,-0.1603202810535492,0.2766967624292564,0.5785082841230792,0.3368695123377933,-0.4155931407829998,-0.2297630289237933,0.2330065947724452,0.339020760426431,0.3353772510579567,0.3152320164604269,-0.1513975910142349,0.6248776698925126,-2.6828566001101033e-168,-0.2577794059467727,0.4128628738875095,-0.4192169953102828,0.8225691677422182,1
37,-0.5556612581329141,-0.6398456610703235,-0.6125332597731195,0.5187438626715776,-0.166758819542682,-0.1894609807531066,-0.7617062283765897,0.5083532355547593,0.5241640796407376,0.510290521264691,-0.660012796296048,0.6914243813952204,-2.6828566001101033e-168,-0.2450484648416821,0.4952254223150826,-0.4329756373971035,0.1099683205479085,1
38,-0.6630113051448693,-0.7924632339147175,-1.0582422453319074,0.6076673018843131,0.4590961135778412,-0.0071777891372951,-0.7725818841292269,0.5907182417768932,0.6167450707397807,0.6148375388056146,-0.727320760680023,-0.7064861544395387,-2.6828566001101033e-168,-0.2746126633107263,0.4638726889321836,-0.4001425142353723,-0.9796831491290048,1
39,-0.6320111623763259,-0.7489457833597732,-0.8961141606356798,0.5798472368995057,0.1082850362905288,-0.1254770836384084,-0.6796779773609366,0.5649794629854457,0.5877608791342485,0.582821682388882,-0.6570364491659922,-0.3448856446830435,-2.6828566001101033e-168,-0.5296793989998401,0.0027610171226375,0.0588958172067276,-0.8941398938536084,1
40,-0.1756684557007785,-0.1705492280286269,0.1119384810362578,0.1709755113943752,-0.4959482291417432,-0.238359561552121,-0.2466467787462024,0.1835171100195441,0.1638432465743666,0.1681303684319174,-0.2099465909869033,0.6300527804740454,-2.6828566001101033e-168,-0.4061844929824904,0.1498894863240391,-0.209710399897336,0.7969702682862088,1
41,-0.574007742285239,-0.6726250238720207,-0.687158914968188,0.5298462595998996,-0.1504906517409741,-0.1876875402668694,-0.6493353299797043,0.5186506763354927,0.5357117815390531,0.5389597478347062,-0.6232336496175019,0.2493571112688618,-2.6828566001101033e-168,-0.4605824855423153,0.1577345029360245,-0.104331709368733,-0.4765934920746889,1
42,0.0824529716581592,0.2809789411990915,0.5824682435022217,0.0093056428924847,-0.5373428209547866,-0.2419523078811044,0.4025838304979874,0.0309917185157973,-0.0026985389486893,-0.0014057330820139,0.2578076201237159,0.5478235400492817,-2.6828566001101033e-168,-0.2249231957078123,0.367087571184618,-0.4536136005273335,1.3235912304302178,1
43,0.5871543160432042,0.9856113327373568,1.154553978557862,-0.3419379530008242,-0.599898160936307,-0.2464591479424626,0.1814673992845603,-0.3038549198696039,-0.3623869352447751,-0.3214658816751316,0.1811879411471376,0.8537139304315342,-2.6828566001101033e-168,-0.0343303004643564,0.5522685083405007,-0.5952650747393725,1.7516164160958587,1
44,0.3011235143042358,0.6374048879050866,0.8890930033097936,-0.1214230469690581,-0.5668903624154151,-0.2442678894345803,0.521928960333035,-0.0930765237752254,-0.1369213183587785,-0.1096672927628936,0.3187802170451435,0.6572771910937439,-2.6828566001101033e-168,-0.2508996378821089,0.3136172412184713,-0.4267217091758218,1.4067020053394248,1
45,-0.1233895613343982,-0.1113355469539249,0.1812019468511009,0.1229287010536821,-0.5075036387147814,-0.2391431430737531,-0.3713538864539415,0.1382839886757191,0.1142770825266982,0.1328323908895188,-0.269856206790454,0.7636781297099348,-2.6828566001101033e-168,-0.2923669450439398,0.365654481331445,-0.3788791582830144,1.1386347327442263,1
46,-0.666133773721982,-0.7854275338639998,-1.02816922112702,0.61499354257387,0.6723338472017427,0.0810550703070065,-0.6463859996061078,0.597491792978715,0.6243807027881154,0.6248396213556174,-0.6903715370226168,-1.6466674624144038,-2.6828566001101033e-168,-0.5611702925608099,0.0079080822168929,0.1461381158936117,-1.1386140450110782,1
47,-0.3621448151410402,-0.4943648369663871,-0.3382025228213947,0.2500431906376438,-0.4548075037080647,-0.2339551711050653,-0.4474129185794925,0.2577538479392009,0.2455136145596423,0.2341552715695723,-0.2751711123798391,0.42182975160703,-2.6828566001101033e-168,-0.2120636231100996,0.4150856911306559,-0.4661214569698985,1.051893807687233,1
48,-0.597428898295968,-0.7360622542575801,-0.8560021929922381,0.5140743877281002,-0.1554367310379596,-0.1874730084363043,-0.6789313840112805,0.5040195928301945,0.5193065724406775,0.506955181325667,-0.5543099539343538,-0.1625635390662415,-2.6828566001101033e-168,-0.1320852264258234,0.5365228088874349,-0.5333511853486804,-1.0124767280213154,1
49,-0.2864896733644478,-0.1762155897650212,0.1051529045989361,0.3229738352219636,-0.4124612734099265,-0.2293668733504567,0.4780581120141802,0.3260271687891511,0.3209769173821736,0.2946752605141647,0.1091603405997885,0.056278410923394,-2.6828566001101033e-168,-0.6167006044263965,-0.3900144462762239,0.323124284555893,-0.1137978307812465,1
50,-0.6910686137383673,-0.8288893687876625,-1.272154924110008,0.6355169135218462,2.54407613128751,1.4678649815249114,-0.8528845475623617,0.616457294127328,0.6457777094518851,0.6473539043610839,-0.8096805376931372,-2.8314414080214823,-2.6828566001101033e-168,-0.6253875367150146,-0.2587360993661712,0.3537685328401752,-1.2602176691138096,1
51,0.4042415861380737,0.4922594090290855,0.769252888270997,-0.3951874539735415,-0.6001146699151295,-0.2464475753752263,0.8686380039477103,-0.3550504812977137,-0.4166625714443481,-0.4783024358891621,0.8966167527231104,0.4645728178203007,-2.6828566001101033e-168,-0.4187979703301304,-0.0428819694593554,-0.1868835618896551,0.8238258062156368,1
52,4.150834043139712,4.218381301492734,2.9119097751064076,-3.1754460148960986,-0.7248976811648815,-0.2517691149834998,1.677584907457515,-3.219775469665742,-3.150248497097022,-3.5091826684078105,2.5958133292719388,0.9045884612650305,-2.6828566001101033e-168,-1.0401398923934215,-3.1399629077568503,3.4510264844300953,-1.1468543220766372,1
53,4.6746189010620345,4.591072356639415,3.0711985889041906,-3.4987081354522847,-0.7333875386830777,-0.2519784431331093,2.1408039665274763,-3.5835018014927087,-3.454661227835514,-3.734015912071002,2.683360454140294,0.8782551008307625,-2.6828566001101033e-168,-1.0752903060234886,-3.528984205152414,3.952904224187977,-1.2736015633985107,1
54,4.644796948636463,4.465552509322503,3.0181795904513935,-3.5108498663222845,-0.7336234194389308,-0.251976422759595,1.2210556423121164,-3.5976715303990545,-3.4663257255329247,-3.556651605918569,1.9548357151920757,0.9622883701773514,-2.6828566001101033e-168,-1.0795488612583852,-3.4839522483542784,4.017632381278244,-1.2840838911315515,0
55,-0.5477097941590483,-0.5930909301464434,-0.5159197893424233,0.5196223815914678,-0.1501721561743993,-0.1875990537213887,-0.0663028114011383,0.5091674033211941,0.5250768188610969,0.512025609420156,-0.3236005321103178,-0.679841773867145,-2.6828566001101033e-168,0.1087166778906458,0.7140470779809419,-0.6571789641300644,-1.2840838911315515,0
56,-0.6923630381062058,-0.8309256900697867,-1.290731744516983,0.6366901877898886,3.0109934667487037,1.981012672562172,-0.8613665183168105,0.6175410559059215,0.6470012062563527,0.6497882746498517,-0.81622850137926,-3.1863996466434874,-2.6828566001101033e-168,-0.5915344399672368,-0.0654210231806416,0.2390089499796497,-1.2636032353035926,1
57,-0.1576548235287549,-0.0435353276248386,0.2571433413552946,0.2049822153758121,-0.4702483495599165,-0.2353838938230757,-0.1846442516533054,0.2154796230891024,0.198957206670888,0.1849382181067914,-0.1264387943664817,0.6765859884641,-2.6828566001101033e-168,-0.2220755895846048,0.4230229340461645,-0.4564278682269104,1.143241624539009,1
58,-0.3503523449817921,-0.5275154838858569,-0.3946612399729574,0.162074357952726,-0.4724308374790746,-0.2349277695224285,-0.4023112716552688,0.1751345110918312,0.1546464255198261,0.1512455807158995,-0.100161901132561,0.2669078188614028,-2.6828566001101033e-168,-0.26891939195486,0.3573017004168261,-0.4067091388677196,0.0195152819722971,1
59,0.3299442691065203,1.0974361507499506,1.2343265936005403,0.0316402290438107,-0.5402883497429423,-0.2422856815186987,0.6640506996875037,0.0521222498320593,0.0202729200001688,0.0465910485733352,0.0936833355234987,0.7424179420318845,-2.6828566001101033e-168,-0.1150980510716784,0.5436094189112729,-0.5455463453801798,1.487280244589184,1
60,0.2332983191118754,0.8454020091835949,1.0509985664889898,0.0568544479338094,-0.5318546872473969,-0.2415817189267125,0.8075567016081682,0.0759573549686237,0.0462235186168989,0.0344984620795861,0.2463274240506435,0.6329914031298364,-2.6828566001101033e-168,-0.0013466765298931,0.586657511643168,-0.6121506809368338,1.6036406414943154,1
61,-0.2201834455425103,0.0205238590981359,0.3259814596076799,0.3194832934526103,-0.421679483721186,-0.2305506200633305,0.6023264362707038,0.3227687751019933,0.3173676799537867,0.2824667923492261,0.0798220617463817,0.2368122514902186,-2.6828566001101033e-168,-0.2289911205901065,0.4347316524542903,-0.449548547183501,0.7416572247726467,1
62,-0.6184804652088374,-0.6578307107927305,-0.6526556846196075,0.5988790279207471,0.2607210860057837,-0.0793515012912373,-0.6267514323881036,0.582590289036335,0.6075870607116501,0.6076238533549151,-0.7074217541533647,0.259937959600395,-2.6828566001101033e-168,0.546470554943758,0.855182629263268,-0.7375419417735374,1.208825129345149,1
63,-0.6584517613512173,-0.7731247031855981,-0.9798128834666712,0.6105975618927368,0.5074331687680352,0.0105918198061106,-0.7067969995880137,0.5934276651010743,0.619798926700905,0.6143443372464334,-0.7146500257549286,-0.676219546292135,-2.6828566001101033e-168,0.7556879411797711,0.8763154224740821,-0.7503624946271663,1.0538317350962416,1
64,-0.3199465807495012,-0.0911651406002659,0.2041497804435152,0.4123763901733719,-0.3522779805290026,-0.2216948892065037,0.0726993760599657,0.4094636347841947,0.4136601128066048,0.3929634452678374,-0.2535288168198622,0.4657108760580906,-2.6828566001101033e-168,0.0283679557996167,0.6456001441666852,-0.6259093230236527,1.2399084732185084,1
65,0.6205715981925073,1.9611652061853255,1.7857034675296632,-0.0384623901570403,-0.5562891139635631,-0.2434874947904882,0.248887909776083,-0.014258810885652,-0.0517822388917898,-0.0045756525307373,-0.0798802214034668,0.953858534310438,-2.6828566001101033e-168,0.1456317759389166,0.7009723723276813,-0.6690614277504998,1.8138074278849123,1
66,-0.6684029788892746,-0.7696616580615597,-0.9670048757782188,0.6246679482840684,0.9949605222909814,0.2428570769208725,-0.6561979913543916,0.606433260085411,0.6344652700635329,0.6410192313282188,-0.743350515937609,-0.9549810251800144,-2.6828566001101033e-168,-0.5400737316205437,0.0638483049477312,0.0867257977914328,-1.1782440891366377,1
67,-0.3842002213595803,-0.138358492287914,0.1499552461216576,0.4612927387592336,-0.2789966311195874,-0.2109147554892867,1.0540409901393504,0.4549864817635431,0.4644412537423123,0.4688078694724209,0.0246746013509202,-0.3111926584519494,-2.6828566001101033e-168,-0.5565189790716706,-0.0771749367071439,0.132692170217855,-0.3994932395102015,1
68,0.3700819912390508,1.2450577541825678,1.3361912643395335,0.0253388379525666,-0.5391145047718158,-0.2421258547372523,0.6287623674767433,0.0461624356308295,0.0137905917932446,0.0493808082700602,0.1185996129265368,0.7820272697037316,-2.6828566001101033e-168,-0.1857117787318326,0.4879508366605215,-0.4901990806218333,1.4302505777382215,1
69,-0.6753189033688696,-0.8031701767598298,-1.1085123985696104,0.6232007476872533,0.9434414010145696,0.2214986961205122,-0.8276728001357935,0.6050778545588285,0.6329362124372452,0.6306069301931988,-0.77481475702677,-0.4815707635428441,-2.6828566001101033e-168,0.3243710995474611,0.8278405155791254,-0.71033735401096,-1.2840838911315515,1
70,-0.6788059241148838,-0.8179266996918286,-1.191289068272607,0.6217355220750185,0.7951998305590995,0.1388293808076773,-0.8887942324191146,0.6037234940073641,0.6314084670034438,0.6365879072226338,-0.810063210895573,-0.1648874982607145,-2.6828566001101033e-168,0.1922522212297671,0.8036987067287176,-0.6821946770151909,-0.2794995305078244,1
71,-0.6797331546314376,-0.8189971616996344,-1.1982013166291778,0.6223214046393307,0.8397020910385706,0.1610881075536872,-0.8830186074336192,0.6042651289858761,0.6320194259565438,0.6338600353754827,-0.8047908245509029,-0.3633176904366368,-2.6828566001101033e-168,0.2184604464333153,0.7987716250330292,-0.6887613016475382,-0.3540597627570799,1
72,-0.6931027091735422,-0.8354618045348245,-1.340098405428624,0.635810218692211,2.5432227043409954,1.4666911537227303,-0.9115293890295764,0.6167282298469886,0.6460835703177124,0.6474133963058805,-0.8304299291140974,-2.114842174445331,-2.6828566001101033e-168,-0.217271135474953,0.5910195124185724,-0.4611183143928725,-1.1976468697393268,1
73,-0.2276884651935909,-0.2045299210219771,0.0708044286420545,0.2306777183643567,-0.4631074710574885,-0.2346181784302,-0.2801786541869221,0.2395961378204706,0.2255007029246893,0.2215289684066966,-0.2377966962752821,0.6284083229452788,-2.6828566001101033e-168,-0.3271587459089898,0.2785983015657665,-0.33353817867872,0.8710599031127144,1
74,-0.6755196712300037,-0.7983944870959262,-1.0853206442092909,0.6261327368490848,1.0395431344365398,0.2683985883199856,-0.8229934722957469,0.6077872909070505,0.6359929101485454,0.6380203858994079,-0.7915673394445123,-0.3543074019156207,-2.6828566001101033e-168,-0.5253747131022799,0.0839802933458729,0.0476387464084199,-1.1780817917901327,1
75,-0.5635123381762128,-0.6345094505695063,-0.6009765202369713,0.5318916933903115,-0.1336009471798683,-0.1838640560240296,-0.5183970562763133,0.520547432630351,0.5378396723397402,0.5404233176635438,-0.5587319553847222,0.0897385896818692,-2.6828566001101033e-168,-0.4712143088690069,0.1428689537364224,-0.0815048713610539,-0.518451351645807,1
76,-0.6823642702852483,-0.8146661632374566,-1.1711527202266712,0.6281852180067407,1.3031841945864566,0.4290101970136009,-0.8049654257941022,0.6096838397367422,0.6381328520503079,0.6387886263534072,-0.7752399494739208,-1.6367898572665054,-2.6828566001101033e-168,-0.4761862359341726,0.2016809212203195,-0.0705604969738101,-1.1885514548733302,1
77,-0.1504615223989088,-0.1716698231358497,0.1105988268493333,0.1338259465153531,-0.5080310696322331,-0.239353131500179,-0.547068798635782,0.1485609039768367,0.1255254085104434,0.1052431847780375,-0.3746661450131315,0.863529129079646,-2.6828566001101033e-168,0.1529346278027098,0.7142355843616406,-0.671250302627949,1.7429024096605652,1
78,-0.5290463081207221,-0.501160992743009,-0.3495495300569966,0.5394870559216174,-0.1229767632108052,-0.1819991665979453,-0.418286076198261,0.527590670971925,0.5457434717247495,0.54698155439575,-0.5721680367146882,0.3622557892804445,-2.6828566001101033e-168,2.768502120326255,0.490150202540627,-0.4101487993894243,-0.1018755406261791,1
79,-0.6094644032344838,-0.6757570785993829,-0.694655085167748,0.5795540150845767,0.1144115165037628,-0.1222059925906857,-0.5134716569128717,0.564708233362969,0.5874557063693552,0.5772344318945838,-0.6002732574713576,-0.1964811362708863,-2.6828566001101033e-168,2.5433497530804168,0.1673126761502241,-0.0367892845788872,-0.8431482717550505,1
80,-0.662440701750067,-0.7836541915581793,-1.0208924895576887,0.6144078337568499,0.5375351512911628,0.0225835542063325,-0.8333267123247711,0.5969501652101923,0.6237700185419817,0.6328863632357979,-0.7871028187494286,0.1297694881579695,-2.6828566001101033e-168,2.5154700645373804,0.1302942049322646,0.0310658366220224,-1.0861039656543787,1
81,-0.6379575894212336,-0.7306465138722084,-0.8398774059882476,0.600050234580361,0.2974764213919723,-0.0663282538739009,-0.7100814811404279,0.5836737974504407,0.608807605083035,0.6026858234567641,-0.7103130627939902,0.049891654067505,-2.6828566001101033e-168,2.5254611159337808,0.1455344065471145,0.0060501237368941,-0.9861122978007112,1
